-51.0946333881,93.3595036703,2.1
-51.2446333881,93.3595036703,2.1
-51.3946333881,93.3595036703,2.1
-51.5446333881,93.3595036703,2.1
-51.6946333881,93.3595036703,2.1
-51.8446333881,93.3595036703,2.1
-51.9946333881,93.3595036703,2.1
-52.1446333881,93.3595036703,2.1
-52.2946333881,93.3595036703,2.1
-52.4446333881,93.3595036703,2.1
-52.5946333881,93.3595036703,2.1
-52.7446333881,93.3595036703,2.1
-52.8946333881,93.3595036703,2.1
-53.0446333881,93.3595036703,2.1
-53.1946333881,93.3595036703,2.1
-53.3446333881,93.3595036703,2.1
-53.4946333881,93.3595036703,2.1
-53.6446333881,93.3595036703,2.1
-53.7946333881,93.3595036703,2.1
-53.9446333881,93.3595036703,2.1
-54.0946333881,93.3595036703,2.1
-54.2446333881,93.3595036703,2.1
-54.3946333881,93.3595036703,2.1
-54.5446333881,93.3595036703,2.1
-54.6946333881,93.3595036703,2.1
-54.8446333881,93.3595036703,2.1
-54.9946333881,93.3595036703,2.1
-55.1446333881,93.3595036703,2.1
-55.2946333881,93.3595036703,2.1
-55.4446333881,93.3595036703,2.1
-55.5946333881,93.3595036703,2.1
-55.7446333881,93.3595036703,2.1
-55.8946333881,93.3595036703,2.1
-56.0446333881,93.3595036703,2.1
-56.1946333881,93.3595036703,2.1
-56.3446333881,93.3595036703,2.1
-56.4946333881,93.3595036703,2.1
-56.6446333881,93.3595036703,2.1
-56.7946333881,93.3595036703,2.1
-56.9446333881,93.3595036703,2.1
-57.0946333881,93.3595036703,2.1
-57.2446333881,93.3595036703,2.1
-57.3946333881,93.3595036703,2.1
-57.5446333881,93.3595036703,2.1
-57.6946333881,93.3595036703,2.1
-57.8446333881,93.3595036703,2.1
-57.9946333881,93.3595036703,2.1
-58.1446333881,93.3595036703,2.1
-58.2946333881,93.3595036703,2.1
-58.4446333881,93.3595036703,2.1
-58.5946333881,93.3595036703,2.1
-58.7446333881,93.3595036703,2.1
-58.8946333881,93.3595036703,2.1
-59.0446333881,93.3595036703,2.1
-59.1946333881,93.3595036703,2.1
-59.3446333881,93.3595036703,2.1
-59.4946333881,93.3595036703,2.1
-59.6446333881,93.3595036703,2.1
-59.7946333881,93.3595036703,2.1
-59.9446333881,93.3595036703,2.1
-60.0946333881,93.3595036703,2.1
-60.2446333881,93.3595036703,2.1
-60.3946333881,93.3595036703,2.1
-60.5446333881,93.3595036703,2.1
-60.6946333881,93.3595036703,2.1
-60.8446333881,93.3595036703,2.1
-60.9946333881,93.3595036703,2.1
-61.1446333881,93.3595036703,2.1
-61.2946333881,93.3595036703,2.1
-61.4446333881,93.3595036703,2.1
-61.5946333881,93.3595036703,2.1
-61.7446333881,93.3595036703,2.1
-61.8946333881,93.3595036703,2.1
-62.0446333881,93.3595036703,2.1
-62.1946333881,93.3595036703,2.1
-62.3446333881,93.3595036703,2.1
-62.4946333881,93.3595036703,2.1
-62.6446333881,93.3595036703,2.1
-62.7946333881,93.3595036703,2.1
-62.9446333881,93.3595036703,2.1
-63.0946333881,93.3595036703,2.1
-63.2446333881,93.3595036703,2.1
-63.3946333881,93.3595036703,2.1
-63.5446333881,93.3595036703,2.1
-63.6946333881,93.3595036703,2.1
-63.8446333881,93.3595036703,2.1
-63.9946333881,93.3595036703,2.1
-64.1446333881,93.3595036703,2.1
-64.2946333881,93.3595036703,2.1
-64.4446333881,93.3595036703,2.1
-64.5946333881,93.3595036703,2.1
-64.7446333881,93.3595036703,2.1
-64.8946333881,93.3595036703,2.1
-65.0446333881,93.3595036703,2.1
-65.1946333881,93.3595036703,2.1
-65.3446333881,93.3595036703,2.1
-65.4946333881,93.3595036703,2.1
-65.6446333881,93.3595036703,2.1
-65.7946333881,93.3595036703,2.1
-65.9446333881,93.3595036703,2.1
-66.0946333881,93.3595036703,2.1
-66.2446333881,93.3595036703,2.1
-66.3946333881,93.3595036703,2.1
-66.5446333881,93.3595036703,2.1
-66.6946333881,93.3595036703,2.1
-66.8446333881,93.3595036703,2.1
-66.9946333881,93.3595036703,2.1
-67.1446333881,93.3595036703,2.1
