515.0,140.0,2.1
515.0,140.0,2.09
515.0,140.0,2.08
515.0,140.0,2.07
515.0,140.0,2.06
515.0,140.0,2.05
515.0,140.0,2.04
515.0,140.0,2.03
515.0,140.0,2.02
515.0,140.0,2.01
515.0,140.0,2.0
515.0,140.0,1.99
515.0,140.0,1.98
515.0,140.0,1.97
515.0,140.0,1.96
515.0,140.0,1.95
515.0,140.0,1.94
515.0,140.0,1.93
515.0,140.0,1.92
515.0,140.0,1.91
515.0,140.0,1.9
515.0,140.0,1.89
515.0,140.0,1.88
515.0,140.0,1.87
515.0,140.0,1.86
515.0,140.0,1.85
515.0,140.0,1.84
515.0,140.0,1.83
515.0,140.0,1.82
515.0,140.0,1.81
515.0,140.0,1.8
515.0,140.0,1.79
515.0,140.0,1.78
515.0,140.0,1.77
515.0,140.0,1.76
515.0,140.0,1.75
515.0,140.0,1.74
515.0,140.0,1.73
515.0,140.0,1.72
515.0,140.0,1.71
515.0,140.0,1.7
515.0,140.0,1.69
515.0,140.0,1.68
515.0,140.0,1.67
515.0,140.0,1.66
515.0,140.0,1.65
515.0,140.0,1.64
515.0,140.0,1.63
515.0,140.0,1.62
515.0,140.0,1.61
515.0,140.0,1.6
515.0,140.0,1.59
515.0,140.0,1.58
515.0,140.0,1.57
515.0,140.0,1.56
515.0,140.0,1.55
515.0,140.0,1.54
515.0,140.0,1.53
515.0,140.0,1.52
515.0,140.0,1.51
515.0,140.0,1.5
515.0,140.0,1.49
515.0,140.0,1.48
515.0,140.0,1.47
515.0,140.0,1.46
515.0,140.0,1.45
515.0,140.0,1.44
515.0,140.0,1.43
515.0,140.0,1.42
515.0,140.0,1.41
515.0,140.0,1.4
515.0,140.0,1.39
515.0,140.0,1.38
515.0,140.0,1.37
515.0,140.0,1.36
515.0,140.0,1.35
515.0,140.0,1.34
515.0,140.0,1.33
515.0,140.0,1.32
515.0,140.0,1.31
515.0,140.0,1.3
515.0,140.0,1.29
515.0,140.0,1.28
515.0,140.0,1.27
515.0,140.0,1.26
515.0,140.0,1.25
515.0,140.0,1.24
515.0,140.0,1.23
515.0,140.0,1.22
515.0,140.0,1.21
515.0,140.0,1.2
515.0,140.0,1.19
515.0,140.0,1.18
515.0,140.0,1.17
515.0,140.0,1.16
515.0,140.0,1.15
515.0,140.0,1.14
515.0,140.0,1.13
515.0,140.0,1.12
515.0,140.0,1.11
515.0,140.0,1.1
515.0,140.0,1.09
515.0,140.0,1.08
515.0,140.0,1.07
515.0,140.0,1.06
515.0,140.0,1.05
515.0,140.0,1.04
515.0,140.0,1.03
515.0,140.0,1.02
515.0,140.0,1.01
515.0,140.0,1.0
515.0,140.0,0.99
515.0,140.0,0.98
515.0,140.0,0.97
515.0,140.0,0.96
515.0,140.0,0.95
515.0,140.0,0.94
515.0,140.0,0.93
515.0,140.0,0.92
515.0,140.0,0.91
515.0,140.0,0.9
515.0,140.0,0.89
515.0,140.0,0.88
515.0,140.0,0.87
515.0,140.0,0.86
515.0,140.0,0.85
515.0,140.0,0.84
515.0,140.0,0.83
515.0,140.0,0.82
515.0,140.0,0.81
515.0,140.0,0.8
515.0,140.0,0.79
515.0,140.0,0.78
515.0,140.0,0.77
515.0,140.0,0.76
515.0,140.0,0.75
515.0,140.0,0.74
515.0,140.0,0.73
515.0,140.0,0.72
515.0,140.0,0.71
515.0,140.0,0.7
515.0,140.0,0.69
515.0,140.0,0.68
515.0,140.0,0.67
515.0,140.0,0.66
515.0,140.0,0.65
515.0,140.0,0.64
515.0,140.0,0.63
515.0,140.0,0.62
515.0,140.0,0.61
515.0,140.0,0.6
515.0,140.0,0.59
515.0,140.0,0.58
515.0,140.0,0.57
515.0,140.0,0.56
515.0,140.0,0.55
515.0,140.0,0.54
515.0,140.0,0.53
515.0,140.0,0.52
515.0,140.0,0.51
515.0,140.0,0.5
515.0,140.0,0.49
515.0,140.0,0.48
515.0,140.0,0.47
515.0,140.0,0.46
515.0,140.0,0.45
515.0,140.0,0.44
515.0,140.0,0.43
515.0,140.0,0.42
515.0,140.0,0.41
515.0,140.0,0.4
515.0,140.0,0.39
515.0,140.0,0.38
515.0,140.0,0.37
515.0,140.0,0.36
515.0,140.0,0.35
515.0,140.0,0.34
515.0,140.0,0.33
515.0,140.0,0.32
515.0,140.0,0.31
515.0,140.0,0.3
515.0,140.0,0.29
515.0,140.0,0.28
515.0,140.0,0.27
515.0,140.0,0.26
515.0,140.0,0.25
515.0,140.0,0.24
515.0,140.0,0.23
515.0,140.0,0.22
515.0,140.0,0.21
515.0,140.0,0.2
515.0,140.0,0.19
515.0,140.0,0.18
515.0,140.0,0.17
515.0,140.0,0.16
515.0,140.0,0.15
515.0,140.0,0.14
515.0,140.0,0.13
515.0,140.0,0.12
515.0,140.0,0.11
515.0,140.0,0.1
515.0,140.0,0.09
515.0,140.0,0.08
515.0,140.0,0.07
515.0,140.0,0.06
515.0,140.0,0.05
515.0,140.0,0.04
515.0,140.0,0.03
515.0,140.0,0.02
515.0,140.0,0.01
515.0,140.0,0.0
515.0,140.0,-0.01
515.0,140.0,-0.02
515.0,140.0,-0.03
515.0,140.0,-0.04
515.0,140.0,-0.05
515.0,140.0,-0.06
515.0,140.0,-0.07
515.0,140.0,-0.08
515.0,140.0,-0.09
515.0,140.0,-0.1
515.0,140.0,-0.11
515.0,140.0,-0.12
515.0,140.0,-0.13
515.0,140.0,-0.14
515.0,140.0,-0.15
515.0,140.0,-0.16
515.0,140.0,-0.17
515.0,140.0,-0.18
515.0,140.0,-0.19
515.0,140.0,-0.2
515.0,140.0,-0.21
515.0,140.0,-0.22
515.0,140.0,-0.23
515.0,140.0,-0.24
515.0,140.0,-0.25
515.0,140.0,-0.26
515.0,140.0,-0.27
515.0,140.0,-0.28
515.0,140.0,-0.29
515.0,140.0,-0.3
515.0,140.0,-0.31
515.0,140.0,-0.32
515.0,140.0,-0.33
515.0,140.0,-0.34
515.0,140.0,-0.35
515.0,140.0,-0.36
515.0,140.0,-0.37
515.0,140.0,-0.38
515.0,140.0,-0.39
515.0,140.0,-0.4
515.0,140.0,-0.41
515.0,140.0,-0.42
515.0,140.0,-0.43
515.0,140.0,-0.44
515.0,140.0,-0.45
515.0,140.0,-0.46
515.0,140.0,-0.47
515.0,140.0,-0.48
515.0,140.0,-0.49
515.0,140.0,-0.5
515.0,140.0,-0.51
515.0,140.0,-0.52
515.0,140.0,-0.53
515.0,140.0,-0.54
515.0,140.0,-0.55
515.0,140.0,-0.56
515.0,140.0,-0.57
515.0,140.0,-0.58
515.0,140.0,-0.59
515.0,140.0,-0.6
515.0,140.0,-0.61
515.0,140.0,-0.62
515.0,140.0,-0.63
515.0,140.0,-0.64
515.0,140.0,-0.65
515.0,140.0,-0.66
515.0,140.0,-0.67
515.0,140.0,-0.68
515.0,140.0,-0.69
515.0,140.0,-0.7
515.0,140.0,-0.71
515.0,140.0,-0.72
515.0,140.0,-0.73
515.0,140.0,-0.74
515.0,140.0,-0.75
515.0,140.0,-0.76
515.0,140.0,-0.77
515.0,140.0,-0.78
515.0,140.0,-0.79
515.0,140.0,-0.8
515.0,140.0,-0.8
515.0,140.0,-0.8
515.0,140.0,-0.8
515.0,140.0,-0.8
515.0,140.0,-0.8
515.0,140.0,-0.8
515.0,140.0,-0.8
515.0,140.0,-0.8
